HexData,SrcIP,DstIP,SrcPort,DstPort,TEID,Label
4500002471544000401100000a0a0fb10a0aa0e4086808680010000030ff00140007896300000000,10.10.15.177,10.10.160.228,2152,2152,493923,1
450000247c484000401100000a0aa0e80a0ad2a9086808680010000030ff0014000d66c700000000,10.10.160.232,10.10.210.169,2152,2152,878279,1
450000243feb4000401100000a0a25ae0a0a8ce3086808680010000030ff0014000e1f0600000000,10.10.37.174,10.10.140.227,2152,2152,925446,1
4500002449194000401100000a0a50750a0aa3ac086808680010000030ff0014000dcb9600000000,10.10.80.117,10.10.163.172,2152,2152,904086,1
450000248f524000401100000a0ae9120a0aceae086808680010000030ff0014000ab43000000000,10.10.233.18,10.10.206.174,2152,2152,701488,1
450000242d284000401100000a0ab2d50a0a6aaf086808680010000030ff00140007df0b00000000,10.10.178.213,10.10.106.175,2152,2152,515851,1
45000024f08c4000401100000a0aa1c20a0aee93086808680010000030ff0014000084e600000000,10.10.161.194,10.10.238.147,2152,2152,34022,1
4500002489c34000401100000a0aa91b0a0adb93086808680010000030ff0014000450d300000000,10.10.169.27,10.10.219.147,2152,2152,282835,1
4500002430a34000401100000a0a44920a0aaf7d086808680010000030ff00140007c05400000000,10.10.68.146,10.10.175.125,2152,2152,507988,1
450000247baf4000401100000a0ac4fe0a0aec9b086808680010000030ff0014000a12e400000000,10.10.196.254,10.10.236.155,2152,2152,660196,1
450000245df54000401100000a0a30a90a0aef4b086808680010000030ff0014000de38500000000,10.10.48.169,10.10.239.75,2152,2152,910213,1
45000024b49e4000401100000a0aa9e70a0af014086808680010000030ff00140006333e00000000,10.10.169.231,10.10.240.20,2152,2152,406334,1
4500002440e14000401100000a0af3480a0a0b0b086808680010000030ff00140001854000000000,10.10.243.72,10.10.11.11,2152,2152,99648,1
45000024221b4000401100000a0a790f0a0a17b5086808680010000030ff001400029d5600000000,10.10.121.15,10.10.23.181,2152,2152,171350,1
45000024e94a4000401100000a0a984c0a0ab3af086808680010000030ff0014000a569800000000,10.10.152.76,10.10.179.175,2152,2152,677528,1
4500002477714000401100000a0a555a0a0ae3e3086808680010000030ff00140001ff4900000000,10.10.85.90,10.10.227.227,2152,2152,130889,1
4500002411ec4000401100000a0a8c060a0aa97b086808680010000030ff0014000eba8400000000,10.10.140.6,10.10.169.123,2152,2152,965252,1
45000024e6924000401100000a0ae3750a0a92ed086808680010000030ff00140008e60b00000000,10.10.227.117,10.10.146.237,2152,2152,583179,1
4500002472924000401100000a0a871f0a0a36e1086808680010000030ff0014000922f800000000,10.10.135.31,10.10.54.225,2152,2152,598776,1
45000024220a4000401100000a0a98bc0a0a1342086808680010000030ff00140008b35100000000,10.10.152.188,10.10.19.66,2152,2152,570193,1
4500002428924000401100000a0a649a0a0ab448086808680010000030ff0014000eb63b00000000,10.10.100.154,10.10.180.72,2152,2152,964155,1
450000248c064000401100000a0a0b410a0a60c0086808680010000030ff0014000f0dcf00000000,10.10.11.65,10.10.96.192,2152,2152,986575,1
4500002467c84000401100000a0ad21e0a0a3d9e086808680010000030ff00140003a49b00000000,10.10.210.30,10.10.61.158,2152,2152,238747,1
450000240a724000401100000a0ad1940a0ae34b086808680010000030ff00140009971200000000,10.10.209.148,10.10.227.75,2152,2152,628498,1
450000241c254000401100000a0a6fc80a0ac7b4086808680010000030ff0014000b358f00000000,10.10.111.200,10.10.199.180,2152,2152,734607,1
45000024052a4000401100000a0a09010a0a0485086808680010000030ff00140009ab8700000000,10.10.9.1,10.10.4.133,2152,2152,633735,1
450000244a0a4000401100000a0a1d5c0a0a8607086808680010000030ff00140004a1a700000000,10.10.29.92,10.10.134.7,2152,2152,303527,1
450000244e5e4000401100000a0a77cb0a0a223f086808680010000030ff00140008514400000000,10.10.119.203,10.10.34.63,2152,2152,545092,1
4500002484014000401100000a0a6a210a0a7e98086808680010000030ff00140009dc9700000000,10.10.106.33,10.10.126.152,2152,2152,646295,1
450000243c364000401100000a0aa4b20a0a1ddc086808680010000030ff00140008b4ae00000000,10.10.164.178,10.10.29.220,2152,2152,570542,1
45000024a8cf4000401100000a0a52e20a0a6be1086808680010000030ff0014000700f500000000,10.10.82.226,10.10.107.225,2152,2152,458997,1
450000249e174000401100000a0a665d0a0a76bb086808680010000030ff0014000f7ab100000000,10.10.102.93,10.10.118.187,2152,2152,1014449,1
45000024fa2b4000401100000a0a400b0a0aac08086808680010000030ff00140008773a00000000,10.10.64.11,10.10.172.8,2152,2152,554810,1
4500002439954000401100000a0a1f030a0a2127086808680010000030ff0014000a6a8000000000,10.10.31.3,10.10.33.39,2152,2152,682624,1
450000240d224000401100000a0ab42a0a0adfeb086808680010000030ff00140008477d00000000,10.10.180.42,10.10.223.235,2152,2152,542589,1
4500002421024000401100000a0ad8f90a0ad827086808680010000030ff00140001cd8600000000,10.10.216.249,10.10.216.39,2152,2152,118150,1
4500002490974000401100000a0ac0ce0a0afa9b086808680010000030ff00140001592f00000000,10.10.192.206,10.10.250.155,2152,2152,88367,1
4500002413df4000401100000a0ad6b40a0abce7086808680010000030ff0014000962d200000000,10.10.214.180,10.10.188.231,2152,2152,615122,1
450000247b354000401100000a0a5e3f0a0a5aa1086808680010000030ff001400015c4800000000,10.10.94.63,10.10.90.161,2152,2152,89160,1
45000024f7534000401100000a0a3d110a0a0a71086808680010000030ff00140008ed0700000000,10.10.61.17,10.10.10.113,2152,2152,584967,1
45000024d8424000401100000a0a684e0a0a2404086808680010000030ff0014000d785a00000000,10.10.104.78,10.10.36.4,2152,2152,882778,1
4500002467814000401100000a0a5cc90a0a2026086808680010000030ff00140001970c00000000,10.10.92.201,10.10.32.38,2152,2152,104204,1
45000024761e4000401100000a0a5e050a0a1cfc086808680010000030ff00140003263b00000000,10.10.94.5,10.10.28.252,2152,2152,206395,1
450000245c004000401100000a0a66200a0a655b086808680010000030ff001400034dac00000000,10.10.102.32,10.10.101.91,2152,2152,216492,1
45000024e9d74000401100000a0a878d0a0a4113086808680010000030ff00140006597000000000,10.10.135.141,10.10.65.19,2152,2152,416112,1
45000024ae3a4000401100000a0abffd0a0ae40e086808680010000030ff0014000e991600000000,10.10.191.253,10.10.228.14,2152,2152,956694,1
45000024c1a74000401100000a0a99710a0aac1f086808680010000030ff00140007ad1e00000000,10.10.153.113,10.10.172.31,2152,2152,503070,1
450000243a634000401100000a0a22830a0a38ce086808680010000030ff0014000648be00000000,10.10.34.131,10.10.56.206,2152,2152,411838,1
45000024940a4000401100000a0abae40a0a9e39086808680010000030ff0014000e46c700000000,10.10.186.228,10.10.158.57,2152,2152,935623,1
4500002404724000401100000a0af4df0a0ae02f086808680010000030ff0014000f366900000000,10.10.244.223,10.10.224.47,2152,2152,996969,1
4500002413934000401100000a0abcc10a0a49f5086808680010000030ff0014000fd4a600000000,10.10.188.193,10.10.73.245,2152,2152,1037478,1
4500002406884000401100000a0a53b80a0ae557086808680010000030ff0014000c2e2700000000,10.10.83.184,10.10.229.87,2152,2152,798247,1
450000244f124000401100000a0a22c70a0a8d0f086808680010000030ff00140008619200000000,10.10.34.199,10.10.141.15,2152,2152,549266,1
450000244e134000401100000a0a4bcf0a0a8545086808680010000030ff00140007496500000000,10.10.75.207,10.10.133.69,2152,2152,477541,1
4500002459154000401100000a0af08e0a0a0406086808680010000030ff00140009222900000000,10.10.240.142,10.10.4.6,2152,2152,598569,1
45000024c6f74000401100000a0a70a30a0ae42a086808680010000030ff0014000d3bfb00000000,10.10.112.163,10.10.228.42,2152,2152,867323,1
45000024f8c14000401100000a0a85d00a0aa3cd086808680010000030ff0014000e0bd900000000,10.10.133.208,10.10.163.205,2152,2152,920537,1
450000242cdd4000401100000a0ac9190a0ab42c086808680010000030ff0014000046a400000000,10.10.201.25,10.10.180.44,2152,2152,18084,1
45000024b71f4000401100000a0a578a0a0a1125086808680010000030ff00140003888e00000000,10.10.87.138,10.10.17.37,2152,2152,231566,1
45000024c8e34000401100000a0a42f50a0a6d83086808680010000030ff0014000f9b1700000000,10.10.66.245,10.10.109.131,2152,2152,1022743,1
4500002428e94000401100000a0aaae40a0a8382086808680010000030ff00140008f4c300000000,10.10.170.228,10.10.131.130,2152,2152,586947,1
45000024a4164000401100000a0acce80a0ae63d086808680010000030ff00140005003d00000000,10.10.204.232,10.10.230.61,2152,2152,327741,1
4500002475fb4000401100000a0ab0730a0aed86086808680010000030ff00140009312c00000000,10.10.176.115,10.10.237.134,2152,2152,602412,1
45000024d3964000401100000a0a00500a0a300c086808680010000030ff00140007f6c600000000,10.10.0.80,10.10.48.12,2152,2152,521926,1
45000024b4594000401100000a0aa9910a0a58ed086808680010000030ff0014000a2eeb00000000,10.10.169.145,10.10.88.237,2152,2152,667371,1
4500002402ea4000401100000a0a4d4a0a0a82b2086808680010000030ff0014000ff9e800000000,10.10.77.74,10.10.130.178,2152,2152,1047016,1
45000024c2164000401100000a0a0f590a0a0961086808680010000030ff0014000946be00000000,10.10.15.89,10.10.9.97,2152,2152,607934,1
45000024c4ae4000401100000a0a59f00a0acbd0086808680010000030ff0014000aa1a300000000,10.10.89.240,10.10.203.208,2152,2152,696739,1
45000024e85b4000401100000a0abfd00a0acb50086808680010000030ff00140009513700000000,10.10.191.208,10.10.203.80,2152,2152,610615,1
4500002411cc4000401100000a0a50580a0ad44a086808680010000030ff0014000403ce00000000,10.10.80.88,10.10.212.74,2152,2152,263118,1
450000240ad84000401100000a0a684c0a0af1a3086808680010000030ff00140002557700000000,10.10.104.76,10.10.241.163,2152,2152,152951,1
450000245c3c4000401100000a0a80ff0a0aa13e086808680010000030ff0014000ee51500000000,10.10.128.255,10.10.161.62,2152,2152,976149,1
4500002495b74000401100000a0aea600a0a9c57086808680010000030ff0014000821c800000000,10.10.234.96,10.10.156.87,2152,2152,532936,1
4500002489ef4000401100000a0ae5820a0a6500086808680010000030ff0014000b26e700000000,10.10.229.130,10.10.101.0,2152,2152,730855,1
4500002486364000401100000a0a8e6d0a0a644d086808680010000030ff0014000b7cfc00000000,10.10.142.109,10.10.100.77,2152,2152,752892,1
45000024eef24000401100000a0ae5960a0a18eb086808680010000030ff00140007410e00000000,10.10.229.150,10.10.24.235,2152,2152,475406,1
45000024f99f4000401100000a0a9def0a0af02f086808680010000030ff0014000deefc00000000,10.10.157.239,10.10.240.47,2152,2152,913148,1
45000024775d4000401100000a0a4ca70a0a65a1086808680010000030ff0014000d906100000000,10.10.76.167,10.10.101.161,2152,2152,888929,1
4500002485b94000401100000a0a21330a0ad1e0086808680010000030ff0014000006c700000000,10.10.33.51,10.10.209.224,2152,2152,1735,1
450000242e014000401100000a0a48f70a0a89c7086808680010000030ff0014000d4d9100000000,10.10.72.247,10.10.137.199,2152,2152,871825,1
45000024ffc14000401100000a0ac82f0a0a540c086808680010000030ff0014000b71a800000000,10.10.200.47,10.10.84.12,2152,2152,749992,1
4500002487da4000401100000a0a0fe60a0af2d1086808680010000030ff0014000978c400000000,10.10.15.230,10.10.242.209,2152,2152,620740,1
4500002427ec4000401100000a0ab0020a0ac558086808680010000030ff0014000f978a00000000,10.10.176.2,10.10.197.88,2152,2152,1021834,1
45000024b54e4000401100000a0aa08d0a0a3abd086808680010000030ff0014000a2ef700000000,10.10.160.141,10.10.58.189,2152,2152,667383,1
450000244cbe4000401100000a0ab8ac0a0a970f086808680010000030ff00140002e39c00000000,10.10.184.172,10.10.151.15,2152,2152,189340,1
45000024fcc04000401100000a0ac3b40a0a9737086808680010000030ff00140006226800000000,10.10.195.180,10.10.151.55,2152,2152,402024,1
45000024c4e94000401100000a0a11050a0aff29086808680010000030ff001400034dbb00000000,10.10.17.5,10.10.255.41,2152,2152,216507,1
450000241f404000401100000a0af2780a0a6838086808680010000030ff0014000ddeca00000000,10.10.242.120,10.10.104.56,2152,2152,909002,1
450000243e184000401100000a0a8ca70a0aa9cb086808680010000030ff0014000636a300000000,10.10.140.167,10.10.169.203,2152,2152,407203,1
45000024cf854000401100000a0afbd80a0aa139086808680010000030ff0014000cfed700000000,10.10.251.216,10.10.161.57,2152,2152,851671,1
450000240e534000401100000a0a77dc0a0abd90086808680010000030ff0014000fc2c200000000,10.10.119.220,10.10.189.144,2152,2152,1032898,1
4500002487014000401100000a0a0cd80a0a028e086808680010000030ff00140009c27800000000,10.10.12.216,10.10.2.142,2152,2152,639608,1
45000024f8f24000401100000a0a12430a0a8fd7086808680010000030ff00140008542000000000,10.10.18.67,10.10.143.215,2152,2152,545824,1
4500002485144000401100000a0a53730a0a1ee6086808680010000030ff0014000cb26f00000000,10.10.83.115,10.10.30.230,2152,2152,832111,1
4500002462c14000401100000a0a3b840a0a9957086808680010000030ff0014000d2c3e00000000,10.10.59.132,10.10.153.87,2152,2152,863294,1
45000024b0ea4000401100000a0abcfd0a0a46cd086808680010000030ff00140007547a00000000,10.10.188.253,10.10.70.205,2152,2152,480378,1
45000024291a4000401100000a0af4a70a0aafe7086808680010000030ff00140005a0f800000000,10.10.244.167,10.10.175.231,2152,2152,368888,1
4500002475e74000401100000a0a80160a0a4a8d086808680010000030ff001400013d9000000000,10.10.128.22,10.10.74.141,2152,2152,81296,1
450000248dae4000401100000a0aacdb0a0a07e7086808680010000030ff001400071feb00000000,10.10.172.219,10.10.7.231,2152,2152,466923,1
4500002489394000401100000a0a5b280a0a5480086808680010000030ff0014000203f200000000,10.10.91.40,10.10.84.128,2152,2152,132082,1
450000244a8c4000401100000a0ade9d0a0a9b2a086808680010000030ff00140008c66400000000,10.10.222.157,10.10.155.42,2152,2152,575076,1
450000249ccd4000401100000a0a89e40a0aadd2086808680010000030ff00140007246300000000,10.10.137.228,10.10.173.210,2152,2152,468067,1
450000245e5d4000401100000a0ad3ef0a0a8e78086808680010000030ff00140006f4f600000000,10.10.211.239,10.10.142.120,2152,2152,455926,1
450000245b7d4000401100000a0acebc0a0a0831086808680010000030ff0014000d885100000000,10.10.206.188,10.10.8.49,2152,2152,886865,1
45000024661b4000401100000a0aa7620a0ae200086808680010000030ff0014000bcf3a00000000,10.10.167.98,10.10.226.0,2152,2152,773946,1
450000244e734000401100000a0afbbf0a0a48b7086808680010000030ff0014000132b100000000,10.10.251.191,10.10.72.183,2152,2152,78513,1
45000024377a4000401100000a0a1cfe0a0aca93086808680010000030ff00140004a8ae00000000,10.10.28.254,10.10.202.147,2152,2152,305326,1
450000248f134000401100000a0af4870a0a587e086808680010000030ff00140001c07e00000000,10.10.244.135,10.10.88.126,2152,2152,114814,1
4500002415534000401100000a0aac6f0a0af348086808680010000030ff0014000a4b1a00000000,10.10.172.111,10.10.243.72,2152,2152,674586,1
45000024bbde4000401100000a0ac7ad0a0a9114086808680010000030ff00140004339c00000000,10.10.199.173,10.10.145.20,2152,2152,275356,1
45000024f9be4000401100000a0a02630a0a8ed4086808680010000030ff00140003d23c00000000,10.10.2.99,10.10.142.212,2152,2152,250428,1
45000024dc204000401100000a0a05330a0acf72086808680010000030ff0014000bdf6c00000000,10.10.5.51,10.10.207.114,2152,2152,778092,1
4500002444b44000401100000a0a3c4d0a0a6831086808680010000030ff00140005268100000000,10.10.60.77,10.10.104.49,2152,2152,337537,1
450000246d4d4000401100000a0a44790a0ae6d0086808680010000030ff0014000a659b00000000,10.10.68.121,10.10.230.208,2152,2152,681371,1
4500002417844000401100000a0a94840a0a4b44086808680010000030ff00140003d9a300000000,10.10.148.132,10.10.75.68,2152,2152,252323,1
45000024c2fc4000401100000a0a58480a0a51e8086808680010000030ff0014000a0ef100000000,10.10.88.72,10.10.81.232,2152,2152,659185,1
450000249e804000401100000a0aa89e0a0aae85086808680010000030ff00140000424f00000000,10.10.168.158,10.10.174.133,2152,2152,16975,1
450000240ebc4000401100000a0a996c0a0a65b1086808680010000030ff0014000eddc200000000,10.10.153.108,10.10.101.177,2152,2152,974274,1
4500002435504000401100000a0a663f0a0add39086808680010000030ff00140001072d00000000,10.10.102.63,10.10.221.57,2152,2152,67373,1
45000024d37c4000401100000a0a02750a0af43b086808680010000030ff00140005d91200000000,10.10.2.117,10.10.244.59,2152,2152,383250,1
45000024680c4000401100000a0aa52a0a0ab402086808680010000030ff0014000e585e00000000,10.10.165.42,10.10.180.2,2152,2152,940126,1
45000024aee74000401100000a0ab91e0a0ad9cf086808680010000030ff0014000b2f4200000000,10.10.185.30,10.10.217.207,2152,2152,732994,1
45000024ce9d4000401100000a0a3f3a0a0ac05d086808680010000030ff00140005f8e600000000,10.10.63.58,10.10.192.93,2152,2152,391398,1
45000024b5d64000401100000a0a93e30a0a288e086808680010000030ff0014000780f900000000,10.10.147.227,10.10.40.142,2152,2152,491769,1
45000024f0344000401100000a0ac0d30a0a7c08086808680010000030ff0014000d6f2a00000000,10.10.192.211,10.10.124.8,2152,2152,880426,1
450000244ffb4000401100000a0a220c0a0a1fab086808680010000030ff00140007dec700000000,10.10.34.12,10.10.31.171,2152,2152,515783,1
45000024735e4000401100000a0a3d360a0a825e086808680010000030ff0014000cf6f200000000,10.10.61.54,10.10.130.94,2152,2152,849650,1
4500002472d74000401100000a0a92950a0aa0c7086808680010000030ff00140008ac0300000000,10.10.146.149,10.10.160.199,2152,2152,568323,1
45000024a7294000401100000a0af1e80a0ad7a5086808680010000030ff00140005c3e400000000,10.10.241.232,10.10.215.165,2152,2152,377828,1
45000024ace34000401100000a0ac0d30a0a515e086808680010000030ff0014000469a300000000,10.10.192.211,10.10.81.94,2152,2152,289187,1
450000242e5d4000401100000a0a59b90a0a57f5086808680010000030ff0014000805b100000000,10.10.89.185,10.10.87.245,2152,2152,525745,1
450000246a474000401100000a0a08490a0a5d29086808680010000030ff0014000dada700000000,10.10.8.73,10.10.93.41,2152,2152,896423,1
450000241d104000401100000a0aa8520a0a76c2086808680010000030ff0014000b3e0a00000000,10.10.168.82,10.10.118.194,2152,2152,736778,1
45000024ee2f4000401100000a0ae7790a0ac8cd086808680010000030ff00140005a95900000000,10.10.231.121,10.10.200.205,2152,2152,371033,1
45000024c6074000401100000a0a910a0a0a94dc086808680010000030ff0014000c71e500000000,10.10.145.10,10.10.148.220,2152,2152,815589,1
4500002433d94000401100000a0a895a0a0a1ca4086808680010000030ff001400060aa200000000,10.10.137.90,10.10.28.164,2152,2152,395938,1
45000024b6904000401100000a0ab4490a0a2e2f086808680010000030ff0014000f939a00000000,10.10.180.73,10.10.46.47,2152,2152,1020826,1
45000024f7134000401100000a0a243c0a0a70d6086808680010000030ff0014000ba4da00000000,10.10.36.60,10.10.112.214,2152,2152,763098,1
45000024009c4000401100000a0a0b0a0a0a19b7086808680010000030ff00140002e36700000000,10.10.11.10,10.10.25.183,2152,2152,189287,1
4500002470e14000401100000a0aaa3b0a0a0090086808680010000030ff00140009fff800000000,10.10.170.59,10.10.0.144,2152,2152,655352,1
4500002415964000401100000a0ae4560a0ab74b086808680010000030ff0014000f7ee800000000,10.10.228.86,10.10.183.75,2152,2152,1015528,1
450000242d344000401100000a0adaa20a0a6f22086808680010000030ff0014000868da00000000,10.10.218.162,10.10.111.34,2152,2152,551130,1
450000244a694000401100000a0a57bb0a0a5b2b086808680010000030ff001400032f7d00000000,10.10.87.187,10.10.91.43,2152,2152,208765,1
4500002492134000401100000a0aa4b10a0a351f086808680010000030ff00140003138100000000,10.10.164.177,10.10.53.31,2152,2152,201601,1
450000247b084000401100000a0a7e970a0a57f1086808680010000030ff001400020c1e00000000,10.10.126.151,10.10.87.241,2152,2152,134174,1
4500002406384000401100000a0ab1830a0a51b7086808680010000030ff0014000b259e00000000,10.10.177.131,10.10.81.183,2152,2152,730526,1
450000247eb94000401100000a0aeea60a0a9994086808680010000030ff00140007a2de00000000,10.10.238.166,10.10.153.148,2152,2152,500446,1
45000024640b4000401100000a0a99630a0adad4086808680010000030ff0014000f283c00000000,10.10.153.99,10.10.218.212,2152,2152,993340,1
45000024cfc34000401100000a0a6bc00a0aa697086808680010000030ff00140000ce8400000000,10.10.107.192,10.10.166.151,2152,2152,52868,1
4500002415314000401100000a0a4f590a0a5b10086808680010000030ff00140002823900000000,10.10.79.89,10.10.91.16,2152,2152,164409,1
45000024355d4000401100000a0a74f90a0a5773086808680010000030ff001400092f9300000000,10.10.116.249,10.10.87.115,2152,2152,602003,1
450000243b944000401100000a0a18c80a0a65a8086808680010000030ff0014000178b100000000,10.10.24.200,10.10.101.168,2152,2152,96433,1
45000024e2124000401100000a0a1d6a0a0a5e11086808680010000030ff0014000eaff900000000,10.10.29.106,10.10.94.17,2152,2152,962553,1
45000024932e4000401100000a0a765d0a0a6625086808680010000030ff00140008a97500000000,10.10.118.93,10.10.102.37,2152,2152,567669,1
4500002491334000401100000a0ad4ff0a0aefd4086808680010000030ff00140008c11100000000,10.10.212.255,10.10.239.212,2152,2152,573713,1
45000024ae654000401100000a0a2f610a0a2a57086808680010000030ff0014000eef0600000000,10.10.47.97,10.10.42.87,2152,2152,978694,1
45000024b6014000401100000a0aeb5f0a0ac446086808680010000030ff00140007eccb00000000,10.10.235.95,10.10.196.70,2152,2152,519371,1
4500002471324000401100000a0aa3d70a0a7627086808680010000030ff0014000aa12800000000,10.10.163.215,10.10.118.39,2152,2152,696616,1
45000024c7f74000401100000a0a15d20a0a2315086808680010000030ff00140003280f00000000,10.10.21.210,10.10.35.21,2152,2152,206863,1
4500002474c84000401100000a0ab8480a0aa9f8086808680010000030ff0014000c9c4e00000000,10.10.184.72,10.10.169.248,2152,2152,826446,1
450000242b4e4000401100000a0a59bd0a0a4853086808680010000030ff0014000c75b300000000,10.10.89.189,10.10.72.83,2152,2152,816563,1
45000024a5534000401100000a0a01b00a0ac0b5086808680010000030ff00140000e37200000000,10.10.1.176,10.10.192.181,2152,2152,58226,1
45000024c5734000401100000a0a036a0a0ad93e086808680010000030ff0014000520a800000000,10.10.3.106,10.10.217.62,2152,2152,336040,1
45000024632d4000401100000a0a52460a0a7219086808680010000030ff0014000f5a8c00000000,10.10.82.70,10.10.114.25,2152,2152,1006220,1
45000024b76b4000401100000a0a1f020a0a5706086808680010000030ff0014000a30a300000000,10.10.31.2,10.10.87.6,2152,2152,667811,1
450000245ed64000401100000a0ac1fa0a0ae40e086808680010000030ff0014000afa5000000000,10.10.193.250,10.10.228.14,2152,2152,719440,1
45000024335b4000401100000a0abced0a0ac765086808680010000030ff0014000701f000000000,10.10.188.237,10.10.199.101,2152,2152,459248,1
4500002415234000401100000a0a79850a0a16cb086808680010000030ff00140001554f00000000,10.10.121.133,10.10.22.203,2152,2152,87375,1
450000247a7c4000401100000a0adcea0a0ab312086808680010000030ff0014000c9d9000000000,10.10.220.234,10.10.179.18,2152,2152,826768,1
450000245c744000401100000a0a893c0a0a7039086808680010000030ff0014000e33fb00000000,10.10.137.60,10.10.112.57,2152,2152,930811,1
4500002454d84000401100000a0a593d0a0a83fc086808680010000030ff0014000ea1ed00000000,10.10.89.61,10.10.131.252,2152,2152,958957,1
450000249ca74000401100000a0ac0b40a0ae457086808680010000030ff0014000e863100000000,10.10.192.180,10.10.228.87,2152,2152,951857,1
45000024b4bf4000401100000a0ae96a0a0add38086808680010000030ff001400014fc600000000,10.10.233.106,10.10.221.56,2152,2152,85958,1
450000248a6d4000401100000a0a9a900a0a86c8086808680010000030ff00140004686100000000,10.10.154.144,10.10.134.200,2152,2152,288865,1
450000246e1f4000401100000a0aea750a0a7f01086808680010000030ff0014000acd4c00000000,10.10.234.117,10.10.127.1,2152,2152,707916,1
45000024977f4000401100000a0a51110a0aa381086808680010000030ff00140005985300000000,10.10.81.17,10.10.163.129,2152,2152,366675,1
45000024f58f4000401100000a0a76ab0a0ad216086808680010000030ff00140000573300000000,10.10.118.171,10.10.210.22,2152,2152,22323,1
45000024bfaa4000401100000a0a0bd20a0a5cb4086808680010000030ff0014000d750b00000000,10.10.11.210,10.10.92.180,2152,2152,881931,1
45000024f9ff4000401100000a0a9c550a0aff99086808680010000030ff0014000fb50900000000,10.10.156.85,10.10.255.153,2152,2152,1029385,1
45000024f66b4000401100000a0abfc00a0a0e8f086808680010000030ff00140007fc6a00000000,10.10.191.192,10.10.14.143,2152,2152,523370,1
450000245da34000401100000a0a40b10a0a5f71086808680010000030ff0014000c810a00000000,10.10.64.177,10.10.95.113,2152,2152,819466,1
45000024045a4000401100000a0a06090a0a919f086808680010000030ff0014000001e800000000,10.10.6.9,10.10.145.159,2152,2152,488,1
450000243c594000401100000a0a1fa70a0a3dac086808680010000030ff00140000688700000000,10.10.31.167,10.10.61.172,2152,2152,26759,1
4500002489934000401100000a0a3ed10a0abf77086808680010000030ff0014000d73e200000000,10.10.62.209,10.10.191.119,2152,2152,881634,1
4500002434474000401100000a0aa2ec0a0a80b9086808680010000030ff0014000818dc00000000,10.10.162.236,10.10.128.185,2152,2152,530652,1
45000024579a4000401100000a0a3ca80a0ad909086808680010000030ff0014000c0ebf00000000,10.10.60.168,10.10.217.9,2152,2152,790207,1
45000024a0ac4000401100000a0a7a660a0a4bb7086808680010000030ff0014000a29e200000000,10.10.122.102,10.10.75.183,2152,2152,666082,1
45000024254b4000401100000a0a0d3e0a0acda2086808680010000030ff001400036ebd00000000,10.10.13.62,10.10.205.162,2152,2152,224957,1
4500002414dd4000401100000a0a01cc0a0a71a6086808680010000030ff00140001581c00000000,10.10.1.204,10.10.113.166,2152,2152,88092,1
450000248f714000401100000a0ac16d0a0aa304086808680010000030ff00140004e0bd00000000,10.10.193.109,10.10.163.4,2152,2152,319677,1
45000024bbbd4000401100000a0aebfd0a0a2f2f086808680010000030ff0014000e5f6b00000000,10.10.235.253,10.10.47.47,2152,2152,941931,1
45000024e9654000401100000a0a30ae0a0ab913086808680010000030ff001400095ff700000000,10.10.48.174,10.10.185.19,2152,2152,614391,1
45000024033f4000401100000a0a4c460a0a431b086808680010000030ff0014000bb4eb00000000,10.10.76.70,10.10.67.27,2152,2152,767211,1
45000024b7014000401100000a0abc1c0a0a175b086808680010000030ff00140001c45200000000,10.10.188.28,10.10.23.91,2152,2152,115794,1
45000024c9bb4000401100000a0a06850a0aef10086808680010000030ff0014000d25ea00000000,10.10.6.133,10.10.239.16,2152,2152,861674,1
4500002410554000401100000a0acd1a0a0aeda5086808680010000030ff00140009f71300000000,10.10.205.26,10.10.237.165,2152,2152,653075,1
45000024a2444000401100000a0a43ab0a0a8bec086808680010000030ff0014000ab41700000000,10.10.67.171,10.10.139.236,2152,2152,701463,1
450000247b644000401100000a0acc2e0a0a5a98086808680010000030ff0014000c4e0f00000000,10.10.204.46,10.10.90.152,2152,2152,806415,1
45000024a2c44000401100000a0ac9590a0a55ee086808680010000030ff00140006ccd800000000,10.10.201.89,10.10.85.238,2152,2152,445656,1
45000024a7c34000401100000a0ac34c0a0ada51086808680010000030ff00140002880f00000000,10.10.195.76,10.10.218.81,2152,2152,165903,1
4500002407664000401100000a0a70d20a0a5f9a086808680010000030ff00140007e01600000000,10.10.112.210,10.10.95.154,2152,2152,516118,1
450000240de04000401100000a0a4a390a0af90a086808680010000030ff00140006a8fd00000000,10.10.74.57,10.10.249.10,2152,2152,436477,1
45000024f6e04000401100000a0a17e70a0a034c086808680010000030ff00140000299e00000000,10.10.23.231,10.10.3.76,2152,2152,10654,1
4500002421db4000401100000a0a08830a0a4c86086808680010000030ff00140009acce00000000,10.10.8.131,10.10.76.134,2152,2152,634062,1
4500002447b94000401100000a0a40fe0a0a3a42086808680010000030ff00140000261700000000,10.10.64.254,10.10.58.66,2152,2152,9751,1
45000024e40f4000401100000a0a27340a0a9d32086808680010000030ff0014000f2c9500000000,10.10.39.52,10.10.157.50,2152,2152,994453,1
45000024e68a4000401100000a0a35390a0a8f8b086808680010000030ff00140008f0a300000000,10.10.53.57,10.10.143.139,2152,2152,585891,1
450000243c034000401100000a0a29b80a0a5575086808680010000030ff001400043fdb00000000,10.10.41.184,10.10.85.117,2152,2152,278491,1
